* Measurement data measured by REW V5.20.3
* Source: Trace Arithmetic result A / B
* Format: Trace Arithmetic result A / B
* Dated: Oct 14, 2021 5:19:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Excess phase copy of Vector average Cal file effects included No LF tail No HF tail
* Measurement: Vector average-EP
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
317.871094 0.010 -0.0327
318.237305 0.010 -0.0327
318.603516 0.010 -0.0328
318.969727 0.010 -0.0329
319.335938 0.010 -0.0329
319.702148 0.010 -0.0330
320.068359 0.010 -0.0330
320.434570 0.010 -0.0331
320.800781 0.010 -0.0331
321.166992 0.010 -0.0332
321.533203 0.010 -0.0332
321.899414 0.010 -0.0333
322.265625 0.010 -0.0333
322.631836 0.010 -0.0334
322.998047 0.010 -0.0334
323.364258 0.010 -0.0334
323.730469 0.010 -0.0335
324.096680 0.010 -0.0335
324.462891 0.010 -0.0335
324.829102 0.010 -0.0336
325.195312 0.010 -0.0336
325.561523 0.010 -0.0336
325.927734 0.010 -0.0336
326.293945 0.010 -0.0336
326.660156 0.010 -0.0337
327.026367 0.010 -0.0337
327.392578 0.010 -0.0337
327.758789 0.010 -0.0337
328.125000 0.010 -0.0337
328.491211 0.010 -0.0338
328.857422 0.010 -0.0338
329.223633 0.010 -0.0338
329.589844 0.010 -0.0339
329.956055 0.010 -0.0339
330.322266 0.010 -0.0339
330.688477 0.010 -0.0339
331.054688 0.010 -0.0340
331.420898 0.010 -0.0340
331.787109 0.010 -0.0340
332.153320 0.010 -0.0341
332.519531 0.010 -0.0341
332.885742 0.010 -0.0341
333.251953 0.010 -0.0342
333.618164 0.010 -0.0342
333.984375 0.010 -0.0342
334.350586 0.010 -0.0342
334.716797 0.010 -0.0343
335.083008 0.010 -0.0343
335.449219 0.010 -0.0343
335.815430 0.010 -0.0343
336.181641 0.010 -0.0343
336.547852 0.010 -0.0344
336.914062 0.010 -0.0344
337.280273 0.010 -0.0344
337.646484 0.010 -0.0344
338.012695 0.010 -0.0345
338.378906 0.010 -0.0345
338.745117 0.010 -0.0345
339.111328 0.010 -0.0345
339.477539 0.010 -0.0345
339.843750 0.010 -0.0345
340.209961 0.010 -0.0345
340.576172 0.010 -0.0345
340.942383 0.010 -0.0346
341.308594 0.010 -0.0346
341.674805 0.010 -0.0346
342.041016 0.010 -0.0346
342.407227 0.010 -0.0346
342.773438 0.010 -0.0346
343.139648 0.010 -0.0347
343.505859 0.010 -0.0347
343.872070 0.010 -0.0347
344.238281 0.010 -0.0348
344.604492 0.010 -0.0348
344.970703 0.010 -0.0348
345.336914 0.010 -0.0349
345.703125 0.010 -0.0349
346.069336 0.010 -0.0349
346.435547 0.010 -0.0350
346.801758 0.010 -0.0350
347.167969 0.010 -0.0351
347.534180 0.010 -0.0351
347.900391 0.010 -0.0352
348.266602 0.010 -0.0352
348.632812 0.010 -0.0353
348.999023 0.010 -0.0353
349.365234 0.010 -0.0354
349.731445 0.010 -0.0355
350.097656 0.010 -0.0355
350.463867 0.010 -0.0356
350.830078 0.010 -0.0356
351.196289 0.010 -0.0357
351.562500 0.010 -0.0358
351.928711 0.010 -0.0358
352.294922 0.010 -0.0359
352.661133 0.010 -0.0359
353.027344 0.010 -0.0360
353.393555 0.010 -0.0360
353.759766 0.010 -0.0361
354.125977 0.010 -0.0361
354.492188 0.010 -0.0362
354.858398 0.010 -0.0362
355.224609 0.010 -0.0363
355.590820 0.010 -0.0363
355.957031 0.010 -0.0364
356.323242 0.010 -0.0364
356.689453 0.010 -0.0365
357.055664 0.010 -0.0365
357.421875 0.010 -0.0365
357.788086 0.010 -0.0366
358.154297 0.010 -0.0366
358.520508 0.010 -0.0367
358.886719 0.010 -0.0367
359.252930 0.010 -0.0367
359.619141 0.010 -0.0368
359.985352 0.010 -0.0368
360.351562 0.010 -0.0368
360.717773 0.010 -0.0369
361.083984 0.010 -0.0369
361.450195 0.010 -0.0369
361.816406 0.010 -0.0370
362.182617 0.010 -0.0370
362.548828 0.010 -0.0371
362.915039 0.010 -0.0371
363.281250 0.010 -0.0371
363.647461 0.010 -0.0371
364.013672 0.010 -0.0372
364.379883 0.010 -0.0372
364.746094 0.010 -0.0372
365.112305 0.010 -0.0372
365.478516 0.010 -0.0372
365.844727 0.010 -0.0373
366.210938 0.010 -0.0373
366.577148 0.010 -0.0373
366.943359 0.010 -0.0373
367.309570 0.010 -0.0373
367.675781 0.010 -0.0373
368.041992 0.010 -0.0373
368.408203 0.010 -0.0373
368.774414 0.010 -0.0373
369.140625 0.010 -0.0373
369.506836 0.010 -0.0373
369.873047 0.010 -0.0373
370.239258 0.010 -0.0373
370.605469 0.010 -0.0373
370.971680 0.010 -0.0373
371.337891 0.010 -0.0372
371.704102 0.010 -0.0372
372.070312 0.010 -0.0372
372.436523 0.010 -0.0372
372.802734 0.010 -0.0372
373.168945 0.010 -0.0372
373.535156 0.010 -0.0372
373.901367 0.010 -0.0372
374.267578 0.010 -0.0372
374.633789 0.010 -0.0372
375.000000 0.010 -0.0372
375.366211 0.010 -0.0372
375.732422 0.010 -0.0372
376.098633 0.010 -0.0372
376.464844 0.010 -0.0372
376.831055 0.010 -0.0372
377.197266 0.010 -0.0372
377.563477 0.010 -0.0372
377.929688 0.010 -0.0373
378.295898 0.010 -0.0373
378.662109 0.010 -0.0373
379.028320 0.010 -0.0373
379.394531 0.010 -0.0374
379.760742 0.010 -0.0374
380.126953 0.010 -0.0374
380.493164 0.010 -0.0374
380.859375 0.010 -0.0375
381.225586 0.010 -0.0375
381.591797 0.010 -0.0376
381.958008 0.010 -0.0376
382.324219 0.010 -0.0377
382.690430 0.010 -0.0377
383.056641 0.010 -0.0378
383.422852 0.010 -0.0378
383.789062 0.010 -0.0379
384.155273 0.010 -0.0379
384.521484 0.010 -0.0379
384.887695 0.010 -0.0380
385.253906 0.010 -0.0381
385.620117 0.010 -0.0381
385.986328 0.010 -0.0382
386.352539 0.010 -0.0382
386.718750 0.010 -0.0382
387.084961 0.010 -0.0383
387.451172 0.010 -0.0383
387.817383 0.010 -0.0384
388.183594 0.010 -0.0384
388.549805 0.010 -0.0385
388.916016 0.010 -0.0385
389.282227 0.010 -0.0386
389.648438 0.010 -0.0386
390.014648 0.010 -0.0386
390.380859 0.010 -0.0387
390.747070 0.010 -0.0387
391.113281 0.010 -0.0387
391.479492 0.010 -0.0388
391.845703 0.010 -0.0388
392.211914 0.010 -0.0388
392.578125 0.010 -0.0389
392.944336 0.010 -0.0389
393.310547 0.010 -0.0389
393.676758 0.010 -0.0390
394.042969 0.010 -0.0390
394.409180 0.010 -0.0390
394.775391 0.010 -0.0391
395.141602 0.010 -0.0391
395.507812 0.010 -0.0392
395.874023 0.010 -0.0392
396.240234 0.010 -0.0392
396.606445 0.010 -0.0393
396.972656 0.010 -0.0393
397.338867 0.010 -0.0393
397.705078 0.010 -0.0394
398.071289 0.010 -0.0394
398.437500 0.010 -0.0395
398.803711 0.010 -0.0395
399.169922 0.010 -0.0396
399.536133 0.010 -0.0396
399.902344 0.010 -0.0396
400.268555 0.010 -0.0397
400.634766 0.010 -0.0397
401.000977 0.010 -0.0398
401.367188 0.010 -0.0398
401.733398 0.010 -0.0399
402.099609 0.010 -0.0399
402.465820 0.010 -0.0400
402.832031 0.010 -0.0400
403.198242 0.010 -0.0400
403.564453 0.010 -0.0401
403.930664 0.010 -0.0401
404.296875 0.010 -0.0401
404.663086 0.010 -0.0402
405.029297 0.010 -0.0402
405.395508 0.010 -0.0403
405.761719 0.010 -0.0403
406.127930 0.010 -0.0403
406.494141 0.010 -0.0404
406.860352 0.010 -0.0404
407.226562 0.010 -0.0404
407.592773 0.010 -0.0405
407.958984 0.010 -0.0405
408.325195 0.010 -0.0405
408.691406 0.010 -0.0406
409.057617 0.010 -0.0406
409.423828 0.010 -0.0407
409.790039 0.010 -0.0407
410.156250 0.010 -0.0407
410.522461 0.010 -0.0407
410.888672 0.010 -0.0407
411.254883 0.010 -0.0408
411.621094 0.010 -0.0408
411.987305 0.010 -0.0409
412.353516 0.010 -0.0409
412.719727 0.010 -0.0409
413.085938 0.010 -0.0410
413.452148 0.010 -0.0410
413.818359 0.010 -0.0410
414.184570 0.010 -0.0411
414.550781 0.010 -0.0411
414.916992 0.010 -0.0412
415.283203 0.010 -0.0412
415.649414 0.010 -0.0412
416.015625 0.010 -0.0413
416.381836 0.010 -0.0413
416.748047 0.010 -0.0414
417.114258 0.010 -0.0414
417.480469 0.010 -0.0415
417.846680 0.010 -0.0415
418.212891 0.010 -0.0415
418.579102 0.010 -0.0416
418.945312 0.010 -0.0416
419.311523 0.010 -0.0416
419.677734 0.010 -0.0417
420.043945 0.010 -0.0417
420.410156 0.010 -0.0418
420.776367 0.010 -0.0418
421.142578 0.010 -0.0419
421.508789 0.010 -0.0419
421.875000 0.010 -0.0419
422.241211 0.010 -0.0419
422.607422 0.010 -0.0420
422.973633 0.010 -0.0420
423.339844 0.010 -0.0420
423.706055 0.010 -0.0421
424.072266 0.010 -0.0421
424.438477 0.010 -0.0421
424.804688 0.010 -0.0422
425.170898 0.010 -0.0422
425.537109 0.010 -0.0422
425.903320 0.010 -0.0422
426.269531 0.010 -0.0423
426.635742 0.010 -0.0423
427.001953 0.010 -0.0423
427.368164 0.010 -0.0424
427.734375 0.010 -0.0424
428.100586 0.010 -0.0424
428.466797 0.010 -0.0425
428.833008 0.010 -0.0425
429.199219 0.010 -0.0425
429.565430 0.010 -0.0426
429.931641 0.010 -0.0426
430.297852 0.010 -0.0427
430.664062 0.010 -0.0427
431.030273 0.010 -0.0427
431.396484 0.010 -0.0428
431.762695 0.010 -0.0428
432.128906 0.010 -0.0429
432.495117 0.010 -0.0429
432.861328 0.010 -0.0429
433.227539 0.010 -0.0430
433.593750 0.010 -0.0430
433.959961 0.010 -0.0430
434.326172 0.010 -0.0431
434.692383 0.010 -0.0431
435.058594 0.010 -0.0431
435.424805 0.010 -0.0432
435.791016 0.010 -0.0432
436.157227 0.010 -0.0432
436.523438 0.010 -0.0433
436.889648 0.010 -0.0433
437.255859 0.010 -0.0433
437.622070 0.010 -0.0434
437.988281 0.010 -0.0434
438.354492 0.010 -0.0434
438.720703 0.010 -0.0435
439.086914 0.010 -0.0435
439.453125 0.010 -0.0435
439.819336 0.010 -0.0436
440.185547 0.010 -0.0436
440.551758 0.010 -0.0436
440.917969 0.010 -0.0437
441.284180 0.010 -0.0437
441.650391 0.010 -0.0437
442.016602 0.010 -0.0438
442.382812 0.010 -0.0438
442.749023 0.010 -0.0438
443.115234 0.010 -0.0439
443.481445 0.010 -0.0439
443.847656 0.010 -0.0440
444.213867 0.010 -0.0440
444.580078 0.010 -0.0440
444.946289 0.010 -0.0441
445.312500 0.010 -0.0441
445.678711 0.010 -0.0442
446.044922 0.010 -0.0442
446.411133 0.010 -0.0443
446.777344 0.010 -0.0443
447.143555 0.010 -0.0443
447.509766 0.010 -0.0444
447.875977 0.010 -0.0444
448.242188 0.010 -0.0445
448.608398 0.010 -0.0445
448.974609 0.010 -0.0445
449.340820 0.010 -0.0446
449.707031 0.010 -0.0446
450.073242 0.010 -0.0446
450.439453 0.010 -0.0447
450.805664 0.010 -0.0447
451.171875 0.010 -0.0447
451.538086 0.010 -0.0447
451.904297 0.010 -0.0448
452.270508 0.010 -0.0448
452.636719 0.010 -0.0449
453.002930 0.010 -0.0449
453.369141 0.010 -0.0449
453.735352 0.010 -0.0449
454.101562 0.010 -0.0450
454.467773 0.010 -0.0450
454.833984 0.010 -0.0450
455.200195 0.010 -0.0451
455.566406 0.010 -0.0451
455.932617 0.010 -0.0451
456.298828 0.010 -0.0452
456.665039 0.010 -0.0452
457.031250 0.010 -0.0453
457.397461 0.010 -0.0453
457.763672 0.010 -0.0453
458.129883 0.010 -0.0454
458.496094 0.010 -0.0454
458.862305 0.010 -0.0455
459.228516 0.010 -0.0455
459.594727 0.010 -0.0455
459.960938 0.010 -0.0456
460.327148 0.010 -0.0456
460.693359 0.010 -0.0457
461.059570 0.010 -0.0457
461.425781 0.010 -0.0457
461.791992 0.010 -0.0458
462.158203 0.010 -0.0458
462.524414 0.010 -0.0458
462.890625 0.010 -0.0459
463.256836 0.010 -0.0459
463.623047 0.010 -0.0459
463.989258 0.010 -0.0460
464.355469 0.010 -0.0460
464.721680 0.010 -0.0461
465.087891 0.010 -0.0461
465.454102 0.010 -0.0461
465.820312 0.010 -0.0462
466.186523 0.010 -0.0462
466.552734 0.010 -0.0462
466.918945 0.010 -0.0462
467.285156 0.010 -0.0463
467.651367 0.010 -0.0463
468.017578 0.010 -0.0464
468.383789 0.010 -0.0464
468.750000 0.010 -0.0464
469.116211 0.010 -0.0464
469.482422 0.010 -0.0465
469.848633 0.010 -0.0465
470.214844 0.010 -0.0465
470.581055 0.010 -0.0466
470.947266 0.010 -0.0466
471.313477 0.010 -0.0467
471.679688 0.010 -0.0467
472.045898 0.010 -0.0467
472.412109 0.010 -0.0468
472.778320 0.010 -0.0468
473.144531 0.010 -0.0469
473.510742 0.010 -0.0469
473.876953 0.010 -0.0469
474.243164 0.010 -0.0470
474.609375 0.010 -0.0470
474.975586 0.010 -0.0470
475.341797 0.010 -0.0471
475.708008 0.010 -0.0471
476.074219 0.010 -0.0472
476.440430 0.010 -0.0472
476.806641 0.010 -0.0472
477.172852 0.010 -0.0473
477.539062 0.010 -0.0473
477.905273 0.010 -0.0473
478.271484 0.010 -0.0474
478.637695 0.010 -0.0474
479.003906 0.010 -0.0475
479.370117 0.010 -0.0475
479.736328 0.010 -0.0475
480.102539 0.010 -0.0476
480.468750 0.010 -0.0476
480.834961 0.010 -0.0476
481.201172 0.010 -0.0477
481.567383 0.010 -0.0477
481.933594 0.010 -0.0478
482.299805 0.010 -0.0478
482.666016 0.010 -0.0478
483.032227 0.010 -0.0479
483.398438 0.010 -0.0479
483.764648 0.010 -0.0479
484.130859 0.010 -0.0480
484.497070 0.010 -0.0480
484.863281 0.010 -0.0480
485.229492 0.010 -0.0481
485.595703 0.010 -0.0481
485.961914 0.010 -0.0482
486.328125 0.010 -0.0482
486.694336 0.010 -0.0482
487.060547 0.010 -0.0483
487.426758 0.010 -0.0483
487.792969 0.010 -0.0483
488.159180 0.010 -0.0484
488.525391 0.010 -0.0484
488.891602 0.010 -0.0485
489.257812 0.010 -0.0485
489.624023 0.010 -0.0485
489.990234 0.010 -0.0486
490.356445 0.010 -0.0486
490.722656 0.010 -0.0486
491.088867 0.010 -0.0487
491.455078 0.010 -0.0487
491.821289 0.010 -0.0488
492.187500 0.010 -0.0488
492.553711 0.010 -0.0488
492.919922 0.010 -0.0489
493.286133 0.010 -0.0489
493.652344 0.010 -0.0490
494.018555 0.010 -0.0490
494.384766 0.010 -0.0490
494.750977 0.010 -0.0491
495.117188 0.010 -0.0491
495.483398 0.010 -0.0492
495.849609 0.010 -0.0492
496.215820 0.010 -0.0492
496.582031 0.010 -0.0493
496.948242 0.010 -0.0493
497.314453 0.010 -0.0493
497.680664 0.010 -0.0494
498.046875 0.010 -0.0494
498.413086 0.010 -0.0494
498.779297 0.010 -0.0495
499.145508 0.010 -0.0495
499.511719 0.010 -0.0495
499.877930 0.010 -0.0496
500.244141 0.010 -0.0496
500.610352 0.010 -0.0496
500.976562 0.010 -0.0496
501.342773 0.010 -0.0497
501.708984 0.010 -0.0497
502.075195 0.010 -0.0497
502.441406 0.010 -0.0498
502.807617 0.010 -0.0498
503.173828 0.010 -0.0498
503.540039 0.010 -0.0499
503.906250 0.010 -0.0499
504.272461 0.010 -0.0499
504.638672 0.010 -0.0500
505.004883 0.010 -0.0500
505.371094 0.010 -0.0501
505.737305 0.010 -0.0501
506.103516 0.010 -0.0501
506.469727 0.010 -0.0502
506.835938 0.010 -0.0502
507.202148 0.010 -0.0502
507.568359 0.010 -0.0503
507.934570 0.010 -0.0503
508.300781 0.010 -0.0504
508.666992 0.010 -0.0504
509.033203 0.010 -0.0505
509.399414 0.010 -0.0505
509.765625 0.010 -0.0505
510.131836 0.010 -0.0506
510.498047 0.010 -0.0506
510.864258 0.010 -0.0506
511.230469 0.010 -0.0507
511.596680 0.010 -0.0507
511.962891 0.010 -0.0507
512.329102 0.010 -0.0508
512.695312 0.010 -0.0508
513.061523 0.010 -0.0508
513.427734 0.010 -0.0509
513.793945 0.010 -0.0509
514.160156 0.010 -0.0510
514.526367 0.010 -0.0510
514.892578 0.010 -0.0510
515.258789 0.010 -0.0511
515.625000 0.010 -0.0511
515.991211 0.010 -0.0511
516.357422 0.010 -0.0511
516.723633 0.010 -0.0512
517.089844 0.010 -0.0512
517.456055 0.010 -0.0513
517.822266 0.010 -0.0513
518.188477 0.010 -0.0513
518.554688 0.010 -0.0514
518.920898 0.010 -0.0514
519.287109 0.010 -0.0514
519.653320 0.010 -0.0514
520.019531 0.010 -0.0515
520.385742 0.010 -0.0515
520.751953 0.010 -0.0515
521.118164 0.010 -0.0516
521.484375 0.010 -0.0516
521.850586 0.010 -0.0516
522.216797 0.010 -0.0517
522.583008 0.010 -0.0517
522.949219 0.010 -0.0517
523.315430 0.010 -0.0518
523.681641 0.010 -0.0518
524.047852 0.010 -0.0519
524.414062 0.010 -0.0519
524.780273 0.010 -0.0519
525.146484 0.010 -0.0519
525.512695 0.010 -0.0520
525.878906 0.010 -0.0520
526.245117 0.010 -0.0520
526.611328 0.010 -0.0521
526.977539 0.010 -0.0521
527.343750 0.010 -0.0522
527.709961 0.010 -0.0522
528.076172 0.010 -0.0522
528.442383 0.010 -0.0523
528.808594 0.010 -0.0523
529.174805 0.010 -0.0523
529.541016 0.010 -0.0524
529.907227 0.010 -0.0524
530.273438 0.010 -0.0525
530.639648 0.010 -0.0525
531.005859 0.010 -0.0525
531.372070 0.010 -0.0526
531.738281 0.010 -0.0526
532.104492 0.010 -0.0527
532.470703 0.010 -0.0527
532.836914 0.010 -0.0527
533.203125 0.010 -0.0528
533.569336 0.010 -0.0528
533.935547 0.010 -0.0528
534.301758 0.010 -0.0529
534.667969 0.010 -0.0529
535.034180 0.010 -0.0529
535.400391 0.010 -0.0530
535.766602 0.010 -0.0530
536.132812 0.010 -0.0530
536.499023 0.010 -0.0531
536.865234 0.010 -0.0531
537.231445 0.010 -0.0531
537.597656 0.010 -0.0532
537.963867 0.010 -0.0532
538.330078 0.010 -0.0532
538.696289 0.010 -0.0533
539.062500 0.010 -0.0533
539.428711 0.010 -0.0533
539.794922 0.010 -0.0534
540.161133 0.010 -0.0534
540.527344 0.010 -0.0534
540.893555 0.010 -0.0535
541.259766 0.010 -0.0535
541.625977 0.010 -0.0535
541.992188 0.010 -0.0536
542.358398 0.010 -0.0536
542.724609 0.010 -0.0537
543.090820 0.010 -0.0537
543.457031 0.010 -0.0537
543.823242 0.010 -0.0538
544.189453 0.010 -0.0538
544.555664 0.010 -0.0538
544.921875 0.010 -0.0539
545.288086 0.010 -0.0539
545.654297 0.010 -0.0539
546.020508 0.010 -0.0540
546.386719 0.010 -0.0540
546.752930 0.010 -0.0540
547.119141 0.010 -0.0541
547.485352 0.010 -0.0541
547.851562 0.010 -0.0541
548.217773 0.010 -0.0542
548.583984 0.010 -0.0542
548.950195 0.010 -0.0542
549.316406 0.010 -0.0542
549.682617 0.010 -0.0543
550.048828 0.010 -0.0543
550.415039 0.010 -0.0544
550.781250 0.010 -0.0544
551.147461 0.010 -0.0544
551.513672 0.010 -0.0544
551.879883 0.010 -0.0545
552.246094 0.010 -0.0545
552.612305 0.010 -0.0545
552.978516 0.010 -0.0546
553.344727 0.010 -0.0546
553.710938 0.010 -0.0546
554.077148 0.010 -0.0546
554.443359 0.010 -0.0547
554.809570 0.010 -0.0547
555.175781 0.010 -0.0548
555.541992 0.010 -0.0548
555.908203 0.010 -0.0548
556.274414 0.010 -0.0548
556.640625 0.010 -0.0549
557.006836 0.010 -0.0549
557.373047 0.010 -0.0550
557.739258 0.010 -0.0550
558.105469 0.010 -0.0550
558.471680 0.010 -0.0550
558.837891 0.010 -0.0551
559.204102 0.010 -0.0551
559.570312 0.010 -0.0551
559.936523 0.010 -0.0551
560.302734 0.010 -0.0552
560.668945 0.010 -0.0552
561.035156 0.010 -0.0552
561.401367 0.010 -0.0552
561.767578 0.010 -0.0553
562.133789 0.010 -0.0553
562.500000 0.010 -0.0553
562.866211 0.010 -0.0553
563.232422 0.010 -0.0554
563.598633 0.010 -0.0554
563.964844 0.010 -0.0554
564.331055 0.010 -0.0554
564.697266 0.010 -0.0555
565.063477 0.010 -0.0555
565.429688 0.010 -0.0555
565.795898 0.010 -0.0555
566.162109 0.010 -0.0556
566.528320 0.010 -0.0556
566.894531 0.010 -0.0556
567.260742 0.010 -0.0556
567.626953 0.010 -0.0557
567.993164 0.010 -0.0557
568.359375 0.010 -0.0557
568.725586 0.010 -0.0557
569.091797 0.010 -0.0558
569.458008 0.010 -0.0558
569.824219 0.010 -0.0558
570.190430 0.010 -0.0559
570.556641 0.010 -0.0559
570.922852 0.010 -0.0559
571.289062 0.010 -0.0559
571.655273 0.010 -0.0560
572.021484 0.010 -0.0560
572.387695 0.010 -0.0560
572.753906 0.010 -0.0560
573.120117 0.010 -0.0561
573.486328 0.010 -0.0561
573.852539 0.010 -0.0561
574.218750 0.010 -0.0561
574.584961 0.010 -0.0562
574.951172 0.010 -0.0562
575.317383 0.010 -0.0562
575.683594 0.010 -0.0563
576.049805 0.010 -0.0563
576.416016 0.010 -0.0563
576.782227 0.010 -0.0564
577.148438 0.010 -0.0564
577.514648 0.010 -0.0564
577.880859 0.010 -0.0565
578.247070 0.010 -0.0565
578.613281 0.010 -0.0565
578.979492 0.010 -0.0565
579.345703 0.010 -0.0566
579.711914 0.010 -0.0566
580.078125 0.010 -0.0566
580.444336 0.010 -0.0567
580.810547 0.010 -0.0567
581.176758 0.010 -0.0568
581.542969 0.010 -0.0568
581.909180 0.010 -0.0568
582.275391 0.010 -0.0569
582.641602 0.010 -0.0569
583.007812 0.010 -0.0569
583.374023 0.010 -0.0569
583.740234 0.010 -0.0570
584.106445 0.010 -0.0570
584.472656 0.010 -0.0570
584.838867 0.010 -0.0571
585.205078 0.010 -0.0571
585.571289 0.010 -0.0571
585.937500 0.010 -0.0572
586.303711 0.010 -0.0572
586.669922 0.010 -0.0572
587.036133 0.010 -0.0573
587.402344 0.010 -0.0573
587.768555 0.010 -0.0573
588.134766 0.010 -0.0574
588.500977 0.010 -0.0574
588.867188 0.010 -0.0574
589.233398 0.010 -0.0575
589.599609 0.010 -0.0575
589.965820 0.010 -0.0575
590.332031 0.010 -0.0576
590.698242 0.010 -0.0576
591.064453 0.010 -0.0576
591.430664 0.010 -0.0577
591.796875 0.010 -0.0577
592.163086 0.010 -0.0577
592.529297 0.010 -0.0578
592.895508 0.010 -0.0578
593.261719 0.010 -0.0579
593.627930 0.010 -0.0579
593.994141 0.010 -0.0579
594.360352 0.010 -0.0580
594.726562 0.010 -0.0580
595.092773 0.010 -0.0581
595.458984 0.010 -0.0581
595.825195 0.010 -0.0582
596.191406 0.010 -0.0582
596.557617 0.010 -0.0582
596.923828 0.010 -0.0583
597.290039 0.010 -0.0583
597.656250 0.010 -0.0583
598.022461 0.010 -0.0584
598.388672 0.010 -0.0584
598.754883 0.010 -0.0585
599.121094 0.010 -0.0585
599.487305 0.010 -0.0586
599.853516 0.010 -0.0586
600.219727 0.010 -0.0587
600.585938 0.010 -0.0587
600.952148 0.010 -0.0587
601.318359 0.010 -0.0588
601.684570 0.010 -0.0588
602.050781 0.010 -0.0589
602.416992 0.010 -0.0589
602.783203 0.010 -0.0590
603.149414 0.010 -0.0590
603.515625 0.010 -0.0590
603.881836 0.010 -0.0591
604.248047 0.010 -0.0591
604.614258 0.010 -0.0591
604.980469 0.010 -0.0592
605.346680 0.010 -0.0592
605.712891 0.010 -0.0593
606.079102 0.010 -0.0593
606.445312 0.010 -0.0593
606.811523 0.010 -0.0594
607.177734 0.010 -0.0594
607.543945 0.010 -0.0595
607.910156 0.010 -0.0595
608.276367 0.010 -0.0596
608.642578 0.010 -0.0596
609.008789 0.010 -0.0596
609.375000 0.010 -0.0597
609.741211 0.010 -0.0597
610.107422 0.010 -0.0598
610.473633 0.010 -0.0598
610.839844 0.010 -0.0599
611.206055 0.010 -0.0599
611.572266 0.010 -0.0600
611.938477 0.010 -0.0600
612.304688 0.010 -0.0601
612.670898 0.010 -0.0601
613.037109 0.010 -0.0602
613.403320 0.010 -0.0602
613.769531 0.010 -0.0602
614.135742 0.010 -0.0602
614.501953 0.010 -0.0603
614.868164 0.010 -0.0603
615.234375 0.010 -0.0604
615.600586 0.010 -0.0604
615.966797 0.010 -0.0604
616.333008 0.010 -0.0605
616.699219 0.010 -0.0605
617.065430 0.010 -0.0605
617.431641 0.010 -0.0606
617.797852 0.010 -0.0606
618.164062 0.010 -0.0606
618.530273 0.010 -0.0607
618.896484 0.010 -0.0607
619.262695 0.010 -0.0607
619.628906 0.010 -0.0608
619.995117 0.010 -0.0608
620.361328 0.010 -0.0608
620.727539 0.010 -0.0609
621.093750 0.010 -0.0609
621.459961 0.010 -0.0609
621.826172 0.010 -0.0609
622.192383 0.010 -0.0610
622.558594 0.010 -0.0610
622.924805 0.010 -0.0611
623.291016 0.010 -0.0611
623.657227 0.010 -0.0612
624.023438 0.010 -0.0612
624.389648 0.010 -0.0612
624.755859 0.010 -0.0613
625.122070 0.010 -0.0613
625.488281 0.010 -0.0614
625.854492 0.010 -0.0614
626.220703 0.010 -0.0615
626.586914 0.010 -0.0615
626.953125 0.010 -0.0615
627.319336 0.010 -0.0616
627.685547 0.010 -0.0616
628.051758 0.010 -0.0617
628.417969 0.010 -0.0617
628.784180 0.010 -0.0618
629.150391 0.010 -0.0618
629.516602 0.010 -0.0618
629.882812 0.010 -0.0619
630.249023 0.010 -0.0619
630.615234 0.010 -0.0619
630.981445 0.010 -0.0619
631.347656 0.010 -0.0620
631.713867 0.010 -0.0620
632.080078 0.010 -0.0620
632.446289 0.010 -0.0621
632.812500 0.010 -0.0621
633.178711 0.010 -0.0621
633.544922 0.010 -0.0621
633.911133 0.010 -0.0622
634.277344 0.010 -0.0622
634.643555 0.010 -0.0622
635.009766 0.010 -0.0622
635.375977 0.010 -0.0623
635.742188 0.010 -0.0623
636.108398 0.010 -0.0623
636.474609 0.010 -0.0623
636.840820 0.010 -0.0624
637.207031 0.010 -0.0624
